"perc_positive_NB_NG_cool","perc_positive_private_NG_cool","perc_positive_NB_NG_nocool","perc_positive_private_NG_nocool","perc_positive_NB_P_cool","perc_positive_private_P_cool","perc_positive_NB_P_nocool","perc_positive_private_P_nocool","perc_positive_NB_HO_cool","perc_positive_private_HO_cool","perc_positive_NB_HO_nocool","perc_positive_private_HO_nocool","perc_positive_NB_ElecRes_cool","perc_positive_private_ElecRes_cool","perc_positive_NB_ElecRes_nocool","perc_positive_private_ElecRes_nocool","perc_positive_NB_wood_cool","perc_positive_private_wood_cool","perc_positive_NB_wood_nocool","perc_positive_private_wood_nocool","perc_households_NG","perc_households_P","perc_households_HO","perc_households_ElecRes","perc_households_wood","perc_positiveNB_cool","perc_positivePrivate_cool","perc_positiveNB_nocool","perc_positivePrivate_nocool","NAME","FIPS","x","y"
0.104,0.008,0,0,1,1,0.912,0.906,0.999,0.952,0.899,0.751,1,1,1,1,1,1,1,1,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.620452279762842,0.580783881630726,0.548507686657222,0.543192927225982,"Barron County",55005,-92.02098488,45.53081395
0.671,0.166,0,0,1,1,0.926,0.89,1,1,0.883,0.868,1,1,1,1,1,1,1,1,0.370184696569921,0.380079155672823,0.0261213720316623,0.0683377308707124,0.142480211081794,0.865412401055409,0.678469129287599,0.585836411609499,0.571761741424802,"Richland County",55103,-90.4603323,43.21850533
0.41,0.073,0,0,1,1,0.95,0.903,1,0.994,0.892,0.887,1,1,1,1,1,1,1,1,0.573931211828994,0.151826850958963,0.0379834994106932,0.150523232972606,0.0633772634736955,0.639022643665845,0.44537992428301,0.392017286331655,0.38469150683953,"Marathon County",55073,-90.24111123,44.79159401
0.208,0.024,0,0,1,1,0.874,0.872,1,0.974,0.825,0.529,1,1,1,1,1,1,1,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.624786463245492,0.54182879334258,0.496715450762829,0.486981636615811,"Monroe County",55081,-90.87503459,43.78921256
0.025,0.002,0,0,1,1,0.863,0.838,0.956,0.878,0.663,0.292,1,1,1,1,1,1,1,0.998,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.638700887643074,0.62841170287316,0.576835610838589,0.558298528381219,"Dunn County",55033,-92.1283262,44.90590088
0.008,0.001,0,0,1,1,0.908,0.887,0.944,0.913,0.669,0.279,1,1,1,1,1,1,0.998,0.954,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.58059919198279,0.577070150585025,0.541760638018784,0.522332493834934,"Barron County",55005,-92.02823104,45.30818057
0.034,0.003,0,0,1,1,0.873,0.834,0.993,0.921,0.52,0.151,1,1,1,1,1,1,1,0.978,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.547049437416195,0.529822654929167,0.473358771060456,0.442247944965895,"Shawano County",55115,-88.84782384,44.91515466
0.002,0,0,0,1,0.999,0.632,0.455,0.9,0.883,0.152,0.118,1,1,1,1,1,1,0.516,0.242,0.208285822881034,0.563157227923476,0.0116558976308121,0.0902065120993285,0.114025085518814,0.778295705055112,0.777117825921703,0.506730520714557,0.375412517420499,"Sawyer County",55113,-90.68482862,45.69814036
0.27,0.029,0,0,1,1,0.899,0.885,1,0.98,0.883,0.829,1,1,1,1,1,1,1,1,0.355754981063725,0.321422690597728,0.0433064383336078,0.0949283714803227,0.168779845216532,0.724491190515396,0.637888111312366,0.590906800592788,0.584068335254405,"Vernon County",55123,-90.75833436,43.59460462
0,0,0,0,0.948,0.877,0.254,0.203,0.863,0.857,0.124,0.124,1,1,1,1,1,1,0,0,0.512055624088819,0.19834772531868,0.0240738663975179,0.188030354005458,0.0657545512317297,0.462594295540354,0.448367163844342,0.241395835669695,0.231280101678442,"Sauk County",55111,-90.18224184,43.43824408
1,1,0,0,1,1,1,1,1,1,0.937,0.906,1,1,1,1,1,1,1,1,0.733823344641287,0.091133727017632,0.0145956359676676,0.127088830255057,0.0186790635339448,0.985320601415588,0.985320601415588,0.250577731708339,0.250125266993341,"Sheboygan County",55117,-87.83342156,43.70969234
0.311,0.049,0,0,1,1,0.895,0.869,1,0.98,0.753,0.37,1,1,1,1,1,1,1,0.971,0.263249449147628,0.364026440913835,0.052765858749855,0.130465035370521,0.17708454134292,0.806212455062043,0.736185782210368,0.673085932969964,0.638276469906065,"Taylor County",55119,-90.86391744,45.33526387
0.653,0.152,0,0,1,1,0.97,0.923,1,1,0.901,0.901,1,1,1,1,1,1,1,1,0.303155006858711,0.46721536351166,0.0222222222222222,0.0818930041152263,0.110973936899863,0.880264746227709,0.728384087791495,0.666088065843621,0.644128943758573,"Washburn County",55129,-92.0199139,45.99160044
1,0.99,0,0,1,1,0.999,0.974,1,1,0.883,0.876,1,1,1,1,1,1,1,1,0.728677217946856,0.121097720342675,0.0189632641208073,0.08317119210106,0.0341222593291709,0.986031653840569,0.978744881661101,0.255014636271236,0.251854450413823,"Manitowoc County",55071,-87.66814756,44.11304544
0.318,0.043,0,0,1,1,0.894,0.881,1,0.982,0.874,0.76,1,1,1,1,1,1,1,1,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.680008600829366,0.555564199047765,0.504013822761481,0.49547799877131,"Chippewa County",55017,-91.07758864,44.88535632
0.453,0.082,0,0,1,1,0.917,0.901,1,0.997,0.9,0.836,1,1,1,1,1,1,1,1,0.320640310453553,0.369391219985447,0.0315304390007276,0.133034198399224,0.124909046810575,0.804114964831433,0.685062818336163,0.625052389037109,0.617124181421295,"Jackson County",55053,-90.42234339,44.35845967
0,0,0,0,0.954,0.896,0.322,0.201,0.889,0.885,0.098,0.098,1,1,1,1,1,1,0,0,0.370184696569921,0.380079155672823,0.0261213720316623,0.0683377308707124,0.142480211081794,0.596635356200528,0.574486279683377,0.193283113456464,0.147293535620053,"Richland County",55103,-90.30966708,43.45260104
0.218,0.031,0,0,1,1,0.897,0.896,0.999,0.966,0.852,0.551,1,1,1,1,1,1,1,1,0.385556550283497,0.378991345866905,0.0181040485427236,0.0915149706555257,0.107828508902815,0.680472097881229,0.607775589376306,0.554723366159355,0.548895056202129,"Waushara County",55137,-89.25649297,44.11938031
0.731,0.176,0,0,1,1,0.972,0.92,1,1,0.893,0.893,1,1,1,1,1,1,1,1,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.800339377758164,0.41969412180053,0.29680139011474,0.293990498676081,"Dane County",55025,-89.44808452,43.18272765
0.002,0,0,0,1,1,0.841,0.74,0.917,0.901,0.299,0.129,1,1,1,1,1,1,0.773,0.642,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.534175280294886,0.532548187682384,0.450313815082169,0.408548264475503,"Chippewa County",55017,-91.60237473,44.9626742
0.521,0.105,0,0,1,1,0.9,0.887,1,0.997,0.882,0.778,1,1,1,1,1,1,1,1,0.211681855840928,0.494614747307374,0.0146368406517537,0.112676056338028,0.152444076222038,0.884657967412317,0.796554404860536,0.723183098591549,0.715230875448771,"Burnett County",55013,-92.25440569,45.84984105
0.032,0.003,0,0,1,1,0.884,0.876,0.978,0.902,0.791,0.427,1,1,1,1,1,1,1,1,0.540749710434874,0.20027377066442,0.0276929556702116,0.165420659155523,0.0505422765083711,0.460624407707697,0.44283800147415,0.414910076866379,0.403227650837106,"Douglas County",55031,-92.08036565,46.53668431
0.001,0,0,0,1,1,0.671,0.515,0.914,0.882,0.15,0.102,1,1,1,1,1,1,0.831,0.542,0.501797483523068,0.228879568603954,0.0173756740563211,0.101108448172558,0.144098262432594,0.490469442780108,0.489411623726783,0.377038645895746,0.298855002995806,"Crawford County",55023,-90.8772806,43.38713866
0.009,0,0,0,1,1,0.719,0.558,0.935,0.879,0.208,0.126,1,1,1,1,1,1,0.763,0.376,0.43371808324589,0.309898565932144,0.0314795383001049,0.0951381601958727,0.117523609653725,0.555897166841553,0.550230849947534,0.414173487233298,0.316216859041623,"Iron County",55051,-90.29288798,46.26514865
0.282,0.039,0,0,1,1,0.897,0.866,1,0.987,0.861,0.834,1,1,1,1,1,1,1,1,0.617524165887122,0.0614697016942106,0.0162768942937325,0.275335204240723,0.0189585282195198,0.546182143228355,0.395912171291966,0.363446460866854,0.361101423968403,"La Crosse County",55063,-91.10252762,43.74179945
0.332,0.04,0,0,1,1,0.909,0.879,1,0.985,0.877,0.856,1,1,1,1,1,1,1,1,0.355754981063725,0.321422690597728,0.0433064383336078,0.0949283714803227,0.168779845216532,0.746547999341347,0.642017948295735,0.593861188868763,0.583309072945826,"Vernon County",55123,-90.85155676,43.64492808
0.984,0.68,0,0,1,1,0.999,0.977,1,1,0.888,0.884,1,1,1,1,1,1,1,1,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.974156041765046,0.851975444671809,0.575774752085629,0.568723070465397,"Barron County",55005,-91.75038686,45.5357681
0.033,0.002,0,0,1,1,0.888,0.871,0.98,0.905,0.742,0.331,1,1,1,1,1,1,1,1,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.517173309586686,0.500629306638826,0.460356322544986,0.444494749124854,"Oconto County",55083,-88.06971151,44.86113258
0.604,0.12,0,0,1,1,0.948,0.906,1,1,0.893,0.892,1,1,1,1,1,1,1,1,0.621889686589972,0.166709915520572,0.0106968831992619,0.159847764034253,0.0219415852146585,0.734817518669089,0.433822910359542,0.349382665859355,0.342370152524291,"St. Croix County",55109,-92.71002692,45.2081244
0.023,0.001,0,0,1,1,0.893,0.872,0.969,0.915,0.667,0.265,1,1,1,1,1,1,1,0.983,0.505938608668826,0.226901126021903,0.014807959278112,0.111522443313281,0.1139904365263,0.478399506401357,0.466469227209625,0.438012494215641,0.425356933518433,"Ashland County",55003,-90.58874027,46.29298778
0.17,0.017,0,0,1,1,0.884,0.878,0.999,0.972,0.805,0.483,1,1,1,1,1,1,1,1,0.342540620384047,0.422304283604136,0.00753323485967504,0.0945347119645495,0.119497784342688,0.702094387001477,0.649482274741507,0.593413737075332,0.588454209748892,"Marquette County",55077,-89.33495661,43.86952175
0.001,0,0,0,1,1,0.829,0.745,0.911,0.886,0.313,0.117,1,1,1,1,1,1,0.815,0.675,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.628961048820369,0.627921864050456,0.540529957953749,0.495810733473487,"Dunn County",55033,-91.89820414,45.00071876
0.008,0.001,0,0,1,1,0.795,0.656,0.961,0.902,0.255,0.096,1,1,1,1,1,1,0.853,0.614,0.208285822881034,0.563157227923476,0.0116558976308121,0.0902065120993285,0.114025085518814,0.780256429747878,0.778110731027493,0.638152160141898,0.530768022298239,"Sawyer County",55113,-90.96530342,46.1165962
0.229,0.008,0,0,1,1,0.896,0.868,1,0.967,0.867,0.823,1,1,1,1,1,1,1,1,0.570489762036525,0.164672108467073,0.0141463752075263,0.171278361925844,0.0603209739900387,0.541059975096846,0.414514907304925,0.391410452407305,0.386177192861096,"Portage County",55097,-89.66134469,44.31484096
0,0,0,0,0.941,0.892,0.3,0.204,0.889,0.878,0.117,0.117,1,1,1,1,0.991,1,0.001,0.001,0.355754981063725,0.321422690597728,0.0433064383336078,0.0949283714803227,0.168779845216532,0.603147373620945,0.588440309566936,0.19659081178989,0.165734233492508,"Vernon County",55123,-90.57446801,43.56331906
1,1,0.001,0,1,1,1,1,1,1,0.944,0.865,1,1,0.94,0.336,1,1,1,1,0.263249449147628,0.364026440913835,0.052765858749855,0.130465035370521,0.17708454134292,0.987591325524759,0.987591325524759,0.713822335614055,0.630589701959875,"Taylor County",55119,-90.32218901,45.14128316
0.785,0.267,0,0,1,1,0.888,0.884,1,1,0.843,0.549,1,1,1,1,1,1,1,0.997,0.347342053993877,0.375637814268485,0.0200389646534929,0.136469060209667,0.104184061601262,0.9089934131181,0.729070229149272,0.591112348084238,0.583405789034233,"Juneau County",55057,-90.27233762,43.75343566
0.657,0.159,0,0,1,1,0.934,0.899,1,1,0.885,0.875,1,1,1,1,1,1,1,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.795885108481262,0.522083333333333,0.419255834976989,0.412144559500329,"Columbia County",55021,-89.2972192,43.54440533
0.411,0.087,0,0,1,1,0.903,0.882,1,0.995,0.879,0.798,1,1,1,1,1,1,1,1,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.721816464444786,0.575935762555675,0.506559745046844,0.497464598371986,"Chippewa County",55017,-90.99608279,45.24185389
0.347,0.054,0,0,1,1,0.896,0.889,1,0.991,0.887,0.778,1,1,1,1,1,1,1,1,0.503417606851684,0.199538828954953,0.0457053446430042,0.143786543687721,0.0866342748908836,0.650350901754097,0.502438194844766,0.449748250020588,0.443369595651816,"Trempealeau County",55121,-91.1698554,44.56462214
0.014,0.001,0,0,1,1,0.887,0.872,0.978,0.903,0.637,0.218,1,1,1,1,1,1,1,0.977,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.672914570708425,0.666938435137019,0.614320426878318,0.595798198101571,"Polk County",55095,-92.33229052,45.21590818
0.002,0.001,0,0,1,1,0.884,0.858,0.953,0.898,0.604,0.199,1,1,1,1,1,1,1,0.999,0.370184696569921,0.380079155672823,0.0261213720316623,0.0683377308707124,0.142480211081794,0.616531134564644,0.614724274406332,0.562585224274406,0.541981530343008,"Richland County",55103,-90.65811677,43.25893104
0.565,0.11,0,0,1,1,0.924,0.898,1,0.999,0.896,0.837,1,1,1,1,1,1,1,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.761897625189006,0.538034376945655,0.459916926087343,0.451093524859913,"Waupaca County",55135,-88.76577723,44.62132115
0.002,0,0,0,1,1,0.863,0.824,0.922,0.893,0.507,0.159,1,1,1,1,1,1,1,0.981,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.482921017522014,0.481190385128524,0.432763675175665,0.41155381126034,"Waupaca County",55135,-89.15307077,44.59969042
0.206,0.03,0,0,1,1,0.855,0.821,1,0.973,0.6,0.222,1,1,1,1,1,1,1,0.953,0.347342053993877,0.375637814268485,0.0200389646534929,0.136469060209667,0.104184061601262,0.707882363855645,0.646209110307079,0.573846831802579,0.548603766583171,"Juneau County",55057,-90.2808082,43.64864219
0.96,0.566,0,0,1,1,0.986,0.964,1,1,0.907,0.907,1,1,1,1,1,1,1,1,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.95739841129744,0.687174571932921,0.297645838481906,0.296456615180936,"Dane County",55025,-89.19638606,43.18802764
0.23,0.026,0,0,1,1,0.929,0.925,1,0.978,0.909,0.718,1,1,1,1,1,1,1,1,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.640448471816925,0.547739901704807,0.514622408232222,0.504901512824451,"Chippewa County",55017,-90.96810318,45.14588502
0.232,0.018,0,0,1,1,0.918,0.912,1,0.985,0.902,0.756,1,1,1,1,1,1,1,1,0.249478652178685,0.531774777741192,0.0111952584787619,0.0894523103940292,0.10097684118099,0.791278235100428,0.737721874657008,0.688696520689277,0.68387136428493,"Adams County",55001,-89.76164149,44.18012467
0.864,0.362,0,0,1,1,0.94,0.904,1,1,0.895,0.884,1,1,1,1,1,1,1,1,0.395750332005312,0.293050022133687,0.101962520289214,0.0991589198760514,0.0938468348826915,0.929946584034233,0.731279917367567,0.559729231223255,0.548057842703261,"Lafayette County",55065,-90.22617641,42.57342681
0.017,0.001,0,0,1,1,0.879,0.874,0.977,0.895,0.807,0.476,1,1,1,1,1,1,1,1,0.272785417332907,0.385033578509754,0.0550047969299648,0.138791173648865,0.125999360409338,0.708201151263191,0.699326191237608,0.647623920690758,0.627492165014391,"Pepin County",55091,-92.14350919,44.52233422
0.215,0.03,0,0,1,1,0.906,0.899,1,0.98,0.855,0.539,1,1,1,1,1,1,1,1,0.623352799094995,0.145718042009356,0.0364447977497172,0.126608982786559,0.0559818998991042,0.498774574250161,0.382725410462592,0.345771730822148,0.333235148439172,"Wood County",55141,-89.82453874,44.26110243
0.177,0.017,0,0,1,1,0.867,0.835,1,0.961,0.598,0.203,1,1,1,1,1,1,1,0.941,0.347342053993877,0.375637814268485,0.0200389646534929,0.136469060209667,0.104184061601262,0.697809444289823,0.641453196029316,0.578314407644494,0.552231746915298,"Juneau County",55057,-89.97076023,44.15503266
0.025,0.001,0,0,1,1,0.882,0.863,0.969,0.894,0.758,0.402,1,1,1,1,1,1,1,1,0.621889686589972,0.166709915520572,0.0106968831992619,0.159847764034253,0.0219415852146585,0.374411786754318,0.358684168036214,0.336935732203097,0.329960153389269,"St. Croix County",55109,-92.35670104,45.05602233
0.289,0.034,0,0,1,1,0.908,0.893,1,0.98,0.892,0.84,1,1,1,1,1,1,1,1,0.588359920239282,0.212612163509472,0.0125872382851446,0.0980807577268195,0.077642073778664,0.570958250249252,0.420674725822532,0.380002492522433,0.376158773678963,"Green Lake County",55047,-89.1170015,43.94255915
0.968,0.691,0,0,1,1,0.895,0.876,1,1,0.872,0.764,1,1,1,1,1,1,1,1,0.45744085474434,0.214398371915543,0.0692953446960061,0.161332994149071,0.082065632154668,0.96989509030781,0.843183973543628,0.495710709743068,0.484153243449504,"Grant County",55043,-90.71092925,43.14367247
0.237,0.03,0,0,1,1,0.895,0.875,1,0.98,0.875,0.826,1,1,1,1,1,1,1,1,0.617524165887122,0.0614697016942106,0.0162768942937325,0.275335204240723,0.0189585282195198,0.518393555763434,0.390240515538925,0.363551397983578,0.361524436129301,"La Crosse County",55063,-90.97583952,43.75701304
0.298,0.032,0,0,1,1,0.937,0.896,1,0.988,0.891,0.882,1,1,1,1,1,1,1,1,0.604936155626018,0.15342645756563,0.0249950009998,0.165366926614677,0.0313365898248922,0.555395949381552,0.394182991973034,0.362734653069386,0.356219213300197,"Dodge County",55027,-88.95683375,43.40965259
0.698,0.21,0,0,1,1,0.931,0.89,1,1,0.884,0.873,1,1,1,1,1,1,1,1,0.503417606851684,0.199538828954953,0.0457053446430042,0.143786543687721,0.0866342748908836,0.827050481759038,0.581382689615416,0.456594993000082,0.447911142221856,"Trempealeau County",55121,-91.48678208,44.24719603
0.162,0.012,0,0,1,1,0.884,0.879,1,0.964,0.799,0.492,1,1,1,1,1,1,1,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.604250429958391,0.53615866851595,0.498261969486824,0.487475950069348,"Monroe County",55081,-90.89825126,44.1213235
0.828,0.26,0,0,1,1,0.981,0.931,1,1,0.88,0.88,1,1,1,1,1,1,1,1,0.716104455916997,0.0945817252268057,0.0267154528595058,0.122199388501829,0.0271665580672648,0.863597614154679,0.456850283193825,0.265660217532956,0.260931131271615,"Calumet County",55015,-88.06457321,43.91760464
0.274,0.025,0,0,1,1,0.9,0.899,1,0.985,0.862,0.6,1,1,1,1,1,1,1,1,0.512055624088819,0.19834772531868,0.0240738663975179,0.188030354005458,0.0657545512317297,0.616509737953721,0.488646779559643,0.45304953085866,0.446543830137191,"Sauk County",55111,-89.67292149,43.54182479
0.034,0.002,0,0,1,1,0.857,0.804,0.988,0.914,0.522,0.173,1,1,1,1,1,1,1,0.979,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.54681361860899,0.529046347577683,0.468890864571795,0.434848947705941,"Shawano County",55115,-88.793719,44.88619715
0.057,0.002,0,0,1,1,0.884,0.877,0.993,0.915,0.809,0.442,1,1,1,1,1,1,1,1,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.528827488791992,0.500885401952957,0.460816618559234,0.449220720997359,"Oconto County",55083,-88.16172821,44.86271077
0.005,0,0,0,1,1,0.883,0.844,0.941,0.89,0.646,0.241,1,1,1,1,1,1,0.998,0.95,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.579324203788237,0.576137257988352,0.533321318012488,0.507509103310772,"Barron County",55005,-91.76181599,45.34025734
0.893,0.343,0,0,1,1,0.982,0.942,1,1,0.892,0.891,1,1,1,1,1,1,1,1,0.733823344641287,0.091133727017632,0.0145956359676676,0.127088830255057,0.0186790635339448,0.90680150353897,0.503198663986263,0.248280521003476,0.244620576286803,"Sheboygan County",55117,-88.01336493,43.88134643
0.591,0.113,0,0,1,1,0.9,0.88,1,1,0.876,0.785,1,1,1,1,1,1,1,1,0.512055624088819,0.19834772531868,0.0240738663975179,0.188030354005458,0.0657545512317297,0.778831370789877,0.534068782475422,0.453386564988225,0.447228888639677,"Sauk County",55111,-90.01956736,43.61062727
0.268,0.026,0,0,1,1,0.91,0.889,1,0.982,0.889,0.842,1,1,1,1,1,1,1,1,0.355754981063725,0.321422690597728,0.0433064383336078,0.0949283714803227,0.168779845216532,0.723779680553269,0.636907459245842,0.594702288819364,0.585917009715132,"Vernon County",55123,-90.34619311,43.71361565
0.756,0.228,0,0,1,1,0.981,0.936,1,1,0.884,0.884,1,1,1,1,1,1,1,1,0.570489762036525,0.164672108467073,0.0141463752075263,0.171278361925844,0.0603209739900387,0.841708079690094,0.540489485334809,0.405648070005534,0.398237825124516,"Portage County",55097,-89.66930273,44.44151192
0.349,0.06,0,0,1,1,0.89,0.88,1,0.987,0.877,0.755,1,1,1,1,1,1,1,1,0.320640310453553,0.369391219985447,0.0315304390007276,0.133034198399224,0.124909046810575,0.770768372544264,0.677693427116178,0.614353626000485,0.606813000242542,"Jackson County",55053,-90.43943366,44.40880281
0.613,0.165,0,0,1,1,0.9,0.879,1,1,0.878,0.854,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.86375352603636,0.721427575481311,0.625516276076581,0.616422802595592,"Polk County",55095,-92.34182536,45.48948662
0,0,0,0,1,1,0.645,0.479,0.915,0.883,0.144,0.114,1,1,1,1,1,1,0.819,0.511,0.501797483523068,0.228879568603954,0.0173756740563211,0.101108448172558,0.144098262432594,0.489985020970641,0.489428999400839,0.369254343918514,0.286356800479329,"Crawford County",55023,-91.05004894,43.08256329
0.008,0,0,0,1,1,0.865,0.823,0.949,0.89,0.573,0.188,1,1,1,1,1,1,1,0.996,0.370184696569921,0.380079155672823,0.0261213720316623,0.0683377308707124,0.142480211081794,0.618647757255937,0.614145118733509,0.554553957783641,0.527963984168865,"Richland County",55103,-90.66617187,43.38825939
