"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","size","efficiency","price_region"
53820,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53821,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53825,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53826,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53901,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53910,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53911,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53913,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53916,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53919,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53920,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53922,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53923,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53923,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53924,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53925,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53926,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53929,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53930,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53932,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53933,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53934,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53936,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53937,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53941,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53943,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53944,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53946,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53948,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53949,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53950,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53951,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53952,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53954,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53955,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53956,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53957,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53958,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53959,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53960,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53961,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53963,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53964,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53965,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
53968,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54001,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54002,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54003,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54004,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54005,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54006,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54007,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54009,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54011,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54013,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54014,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54015,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54016,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54017,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54020,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54021,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54022,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54023,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54024,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54025,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54026,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54027,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54028,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54101,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54102,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54103,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54104,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54106,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54107,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54110,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54111,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54112,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54113,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54114,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54115,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54119,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54120,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54121,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54123,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54124,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54125,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54126,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54128,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54129,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54130,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54135,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54136,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54137,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54138,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54139,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54140,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54141,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54143,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54149,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54150,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54151,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54153,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54154,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54155,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54156,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54157,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54159,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54161,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54162,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54165,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54166,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54169,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54170,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54171,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54173,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54174,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54175,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54177,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54180,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54201,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54202,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54204,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54205,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54208,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54209,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54210,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54212,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54213,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54216,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54217,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54220,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54227,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54228,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54229,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54229,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54230,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54234,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54235,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54235,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54241,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54245,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54246,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54247,3062.16,3664.45,2290.95,2673.5,679.14,864.77,92.07,126.18,"70K","85%+",1
54301,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54302,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54303,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54304,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54311,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54313,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54313,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54344,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54401,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54403,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54404,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54405,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54406,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54407,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54408,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54409,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54410,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54411,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54412,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54414,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54416,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54420,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54421,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54422,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54423,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54424,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54425,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54426,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54427,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54428,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54433,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54435,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54436,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54437,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54440,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54442,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54443,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54446,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54447,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54448,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54449,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54451,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54452,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54454,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54455,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54456,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54457,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54459,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54460,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54463,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54465,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54466,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54467,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54469,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54470,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54471,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54473,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54474,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54475,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54476,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54479,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54480,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54481,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54482,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54484,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54485,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54486,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54487,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54488,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54489,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54490,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54491,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54492,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54493,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54494,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54495,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54498,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54499,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54501,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54511,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54512,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54513,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54514,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54515,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54517,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54519,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54520,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54521,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54524,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54526,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54527,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54529,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54530,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54531,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54534,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54537,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54538,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54539,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54540,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54541,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54542,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54545,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54546,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54547,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54548,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54550,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54552,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54554,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54555,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54556,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54557,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54558,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54559,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54560,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54562,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54563,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54564,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54566,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54568,3038.83,3634.74,2290.95,2673.5,655.81,835.06,92.07,126.18,"70K","85%+",2
54601,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54603,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54610,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54611,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54612,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54613,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54614,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54615,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54616,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54618,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54619,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54621,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54622,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54623,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54624,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54625,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54626,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54627,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54628,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54629,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54630,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
54631,3068.64,3672.7,2290.95,2673.5,685.62,873.02,92.07,126.18,"70K","85%+",3
